row_id,climate_category_id,main_id,name,year,scenario,category
CC-529c96b4-2071_2099-ssp126-1,QC-MAIN-529c96b4,QC-MAIN-529c96b4,CCR,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-de3d8b7b-2071_2099-ssp126-1,QC-MAIN-de3d8b7b,QC-MAIN-de3d8b7b,Canadian Electrolytic Zinc Limited (CEZinc),2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-206041d1-2071_2099-ssp126-1,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-abb3e1c7-2071_2099-ssp126-1,QC-MAIN-abb3e1c7,QC-MAIN-abb3e1c7,General Smelting Company of Canada,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-30c1828c-2071_2099-ssp126-1,QC-MAIN-30c1828c,QC-MAIN-30c1828c,Horne,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-f8313ebd-2071_2099-ssp126-1,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-fcb287a4-2071_2099-ssp126-1,ON-MAIN-fcb287a4,ON-MAIN-fcb287a4,Nickel Rim South,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-319e04a8-2071_2099-ssp126-1,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a97821c0-2071_2099-ssp126-1,QC-MAIN-a97821c0,QC-MAIN-a97821c0,Raglan,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-ed85ac94-2071_2099-ssp126-1,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-40ce0593-2071_2099-ssp126-1,ON-MAIN-40ce0593,ON-MAIN-40ce0593,Sudbury,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-4440c34c-2071_2099-ssp126-1,ON-MAIN-4440c34c,ON-MAIN-4440c34c,Smiths Falls Operation,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-4724f4ba-2071_2099-ssp126-1,BC-MAIN-4724f4ba,BC-MAIN-4724f4ba,Elk,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-956d050a-2071_2099-ssp126-1,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-97ee890f-2071_2099-ssp126-1,ON-MAIN-97ee890f,ON-MAIN-97ee890f,Seymour Lake,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-27a90834-2071_2099-ssp126-1,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-fbe28fef-2071_2099-ssp126-1,SK-MAIN-fbe28fef,SK-MAIN-fbe28fef,Kindersley Lithium,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-b031959a-2071_2099-ssp126-1,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-b86f7d07-2071_2099-ssp126-1,QC-MAIN-b86f7d07,QC-MAIN-b86f7d07,Casa Berardi,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-44857446-2071_2099-ssp126-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-c3105f43-2071_2099-ssp126-1,YT-MAIN-c3105f43,YT-MAIN-c3105f43,Rackla Gold,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-fc6f1a44-2071_2099-ssp126-1,ON-MAIN-fc6f1a44,ON-MAIN-fc6f1a44,Ivaco Rolling Mills,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-e2e67f8f-2071_2099-ssp126-1,MB-MAIN-e2e67f8f,MB-MAIN-e2e67f8f,1901,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-599152a0-2071_2099-ssp126-1,BC-MAIN-599152a0,BC-MAIN-599152a0,Copper Mountain,2071_2099,ssp126,"Dsb - Cold, dry summer, warm summer"
CC-be5b3dc8-2071_2099-ssp126-1,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-da0b5c3d-2071_2099-ssp126-1,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c0684566-2071_2099-ssp126-1,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-0898e255-2071_2099-ssp126-1,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-854abe09-2071_2099-ssp126-1,MB-MAIN-854abe09,MB-MAIN-854abe09,Talbot,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-1a82a1b7-2071_2099-ssp126-1,MB-MAIN-1a82a1b7,MB-MAIN-1a82a1b7,Tower,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-b5b81ee3-2071_2099-ssp126-1,MB-MAIN-b5b81ee3,MB-MAIN-b5b81ee3,Wim,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-02884fb5-2071_2099-ssp126-1,QC-MAIN-02884fb5,QC-MAIN-02884fb5,Westwood-Doyon,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a3c56a83-2071_2099-ssp126-1,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-3f490561-2071_2099-ssp126-1,BC-MAIN-3f490561,BC-MAIN-3f490561,Mount Polley,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-586679b9-2071_2099-ssp126-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-d7217475-2071_2099-ssp126-1,MB-MAIN-d7217475,MB-MAIN-d7217475,Industrial Metals,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-dd723db4-2071_2099-ssp126-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-7001a391-2071_2099-ssp126-1,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-9a34108c-2071_2099-ssp126-1,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-6bd6cc80-2071_2099-ssp126-1,ON-MAIN-6bd6cc80,ON-MAIN-6bd6cc80,Kingston Operation,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-017a6137-2071_2099-ssp126-1,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a832fb0a-2071_2099-ssp126-1,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-12730593-2071_2099-ssp126-1,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-575c5e66-2071_2099-ssp126-1,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-6b998583-2071_2099-ssp126-1,ON-MAIN-6b998583,ON-MAIN-6b998583,Markham lithium reprocessing facility,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-0414a373-2071_2099-ssp126-1,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-35d0dc71-2071_2099-ssp126-1,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a2c6775d-2071_2099-ssp126-1,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c7247100-2071_2099-ssp126-1,BC-MAIN-c7247100,BC-MAIN-c7247100,Driftwood Creek,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-8e62bfbc-2071_2099-ssp126-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-1ef8af2c-2071_2099-ssp126-1,NU-MAIN-1ef8af2c,NU-MAIN-1ef8af2c,Izok Lake,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-b1d981ca-2071_2099-ssp126-1,ON-MAIN-b1d981ca,ON-MAIN-b1d981ca,Crean Hill,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-54b7e152-2071_2099-ssp126-1,ON-MAIN-54b7e152,ON-MAIN-54b7e152,Shakespeare,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-aa793d35-2071_2099-ssp126-1,QC-MAIN-aa793d35,QC-MAIN-aa793d35,Dumont Nickel,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-649d2873-2071_2099-ssp126-1,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a555d9b9-2071_2099-ssp126-1,QC-MAIN-a555d9b9,QC-MAIN-a555d9b9,Niobec,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c1e4dee0-2071_2099-ssp126-1,NB-MAIN-c1e4dee0,NB-MAIN-c1e4dee0,Battery Hill,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-f021107e-2071_2099-ssp126-1,NL-MAIN-f021107e,NL-MAIN-f021107e,Point Rousse,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-615ebdb4-2071_2099-ssp126-1,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-470b504b-2071_2099-ssp126-1,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-4e0734b5-2071_2099-ssp126-1,ON-MAIN-4e0734b5,ON-MAIN-4e0734b5,Fox Complex,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-d9e2f362-2071_2099-ssp126-1,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,2071_2099,ssp126,"Csb - Temperate, dry summer, warm summer"
CC-237d67c1-2071_2099-ssp126-1,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-752fbcae-2071_2099-ssp126-1,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-eb73fd68-2071_2099-ssp126-1,QC-MAIN-eb73fd68,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-9d41d417-2071_2099-ssp126-1,QC-MAIN-9d41d417,QC-MAIN-9d41d417,Whabouchi,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-2bb07cd3-2071_2099-ssp126-1,ON-MAIN-2bb07cd3,ON-MAIN-2bb07cd3,River Valley,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-aa76f6f2-2071_2099-ssp126-1,BC-MAIN-aa76f6f2,BC-MAIN-aa76f6f2,New Afton,2071_2099,ssp126,"BSk - Arid, steppe, cold"
CC-0aadf28f-2071_2099-ssp126-1,ON-MAIN-0aadf28f,ON-MAIN-0aadf28f,Rainy River,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-1c674cd0-2071_2099-ssp126-1,ON-MAIN-1c674cd0,ON-MAIN-1c674cd0,Borden,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-857b7b89-2071_2099-ssp126-1,BC-MAIN-857b7b89,BC-MAIN-857b7b89,Brucejack,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-c720b195-2071_2099-ssp126-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-8629a493-2071_2099-ssp126-1,ON-MAIN-8629a493,ON-MAIN-8629a493,Hollinger,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-538513cd-2071_2099-ssp126-1,ON-MAIN-538513cd,ON-MAIN-538513cd,Hoyle Pond,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-fefeaee4-2071_2099-ssp126-1,ON-MAIN-fefeaee4,ON-MAIN-fefeaee4,Musselwhite,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-3b3e5365-2071_2099-ssp126-1,ON-MAIN-3b3e5365,ON-MAIN-3b3e5365,Porcupine,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-8eb8be0d-2071_2099-ssp126-1,BC-MAIN-8eb8be0d,BC-MAIN-8eb8be0d,Red Chris,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-6dc537e6-2071_2099-ssp126-1,QC-MAIN-6dc537e6,QC-MAIN-6dc537e6,Éléonore,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-b4655afb-2071_2099-ssp126-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-3012889c-2071_2099-ssp126-1,SK-MAIN-3012889c,SK-MAIN-3012889c,Rook I,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-1910d1c3-2071_2099-ssp126-1,YT-MAIN-1910d1c3,YT-MAIN-1910d1c3,Nickel Shaw,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-288718a6-2071_2099-ssp126-1,QC-MAIN-288718a6,QC-MAIN-288718a6,Crevier,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-b3681e03-2071_2099-ssp126-1,NT-MAIN-b3681e03,NT-MAIN-b3681e03,Prairie Creek,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-265a57f6-2071_2099-ssp126-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-f58cc895-2071_2099-ssp126-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-8b86d975-2071_2099-ssp126-1,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-6fbdcf4c-2071_2099-ssp126-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2071_2099,ssp126,"Cfb - Temperate, no dry season, warm summer"
CC-d6748d40-2071_2099-ssp126-1,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-69bb36c1-2071_2099-ssp126-1,QC-MAIN-69bb36c1,QC-MAIN-69bb36c1,Caber Complex,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-60ba74c4-2071_2099-ssp126-1,SK-MAIN-60ba74c4,SK-MAIN-60ba74c4,McClean Lake,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-b99d4cb2-2071_2099-ssp126-1,NT-MAIN-b99d4cb2,NT-MAIN-b99d4cb2,Pine Point,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a498ddc6-2071_2099-ssp126-1,NL-MAIN-a498ddc6,NL-MAIN-a498ddc6,Michelin,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-bfbcd72e-2071_2099-ssp126-1,ON-MAIN-bfbcd72e,ON-MAIN-bfbcd72e,Bell Creek,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-f3e6ff08-2071_2099-ssp126-1,ON-MAIN-f3e6ff08,ON-MAIN-f3e6ff08,Timmins West,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-3ab82795-2071_2099-ssp126-1,MB-MAIN-3ab82795,MB-MAIN-3ab82795,PADCOM Potash Mine,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-1f842681-2071_2099-ssp126-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2071_2099,ssp126,
CC-b466361f-2071_2099-ssp126-1,ON-MAIN-b466361f,ON-MAIN-b466361f,Mississauga,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-ee65d38c-2071_2099-ssp126-1,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2071_2099,ssp126,"Csb - Temperate, dry summer, warm summer"
CC-3aa117d8-2071_2099-ssp126-1,QC-MAIN-3aa117d8,QC-MAIN-3aa117d8,Alma,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c1c7eb99-2071_2099-ssp126-1,QC-MAIN-c1c7eb99,QC-MAIN-c1c7eb99,Arvida,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-01c1e81f-2071_2099-ssp126-1,QC-MAIN-01c1e81f,QC-MAIN-01c1e81f,Grande-Baie,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-eb47f7c7-2071_2099-ssp126-1,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c0e3a48b-2071_2099-ssp126-1,QC-MAIN-c0e3a48b,QC-MAIN-c0e3a48b,Laterrière,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-92628f16-2071_2099-ssp126-1,QC-MAIN-92628f16,QC-MAIN-92628f16,Vaudreuil,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-8d6616b4-2071_2099-ssp126-1,QC-MAIN-8d6616b4,QC-MAIN-8d6616b4,Alouette,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-0ec39ce0-2071_2099-ssp126-1,NT-MAIN-0ec39ce0,NT-MAIN-0ec39ce0,Diavik,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-e82266c5-2071_2099-ssp126-1,QC-MAIN-e82266c5,QC-MAIN-e82266c5,Lac Tio,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-11c40b1f-2071_2099-ssp126-1,QC-MAIN-11c40b1f,QC-MAIN-11c40b1f,Lithium Demonstration Plant,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-3e146840-2071_2099-ssp126-1,QC-MAIN-3e146840,QC-MAIN-3e146840,Rio Tinto Iron and Titanium,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-7b3b4c8b-2071_2099-ssp126-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-bebff037-2071_2099-ssp126-1,QC-MAIN-bebff037,QC-MAIN-bebff037,A.S.I. - Ste Catherine,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-eda110b0-2071_2099-ssp126-1,ON-MAIN-eda110b0,ON-MAIN-eda110b0,Georgia Lake,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-73ce66b5-2071_2099-ssp126-1,YT-MAIN-73ce66b5,YT-MAIN-73ce66b5,Klaza,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-116ae608-2071_2099-ssp126-1,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-dca9cce7-2071_2099-ssp126-1,ON-MAIN-dca9cce7,ON-MAIN-dca9cce7,Ottawa,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-7430be9d-2071_2099-ssp126-1,AB-MAIN-7430be9d,AB-MAIN-7430be9d,Steveville,2071_2099,ssp126,"BSk - Arid, steppe, cold"
CC-1d2f31f9-2071_2099-ssp126-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-22ce14be-2071_2099-ssp126-1,SK-MAIN-22ce14be,SK-MAIN-22ce14be,Santoy,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-29afbdb5-2071_2099-ssp126-1,SK-MAIN-29afbdb5,SK-MAIN-29afbdb5,Seabee,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-d5c9124e-2071_2099-ssp126-1,SK-MAIN-d5c9124e,SK-MAIN-d5c9124e,Rare Earth Processing Facility,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c4fb59c2-2071_2099-ssp126-1,QC-MAIN-c4fb59c2,QC-MAIN-c4fb59c2,Moblan,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-dc1a16f9-2071_2099-ssp126-1,QC-MAIN-dc1a16f9,QC-MAIN-dc1a16f9,North American Lithium,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-1186a6d0-2071_2099-ssp126-1,QC-MAIN-1186a6d0,QC-MAIN-1186a6d0,Authier,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-b7591127-2071_2099-ssp126-1,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-4959ea63-2071_2099-ssp126-1,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-03a159d7-2071_2099-ssp126-1,YT-MAIN-03a159d7,YT-MAIN-03a159d7,Selwyn,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-d3a4aba9-2071_2099-ssp126-1,AB-MAIN-d3a4aba9,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-f4fc3276-2071_2099-ssp126-1,ON-MAIN-f4fc3276,ON-MAIN-f4fc3276,Sugar Zone,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-915d9faa-2071_2099-ssp126-1,MB-MAIN-915d9faa,MB-MAIN-915d9faa,Tanco,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-b1fe389a-2071_2099-ssp126-1,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-bb23d8a6-2071_2099-ssp126-1,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-c9c77a59-2071_2099-ssp126-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-020a683c-2071_2099-ssp126-1,ON-MAIN-020a683c,ON-MAIN-020a683c,Hamilton Works,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-b2e5c9bb-2071_2099-ssp126-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-3032c251-2071_2099-ssp126-1,QC-MAIN-3032c251,QC-MAIN-3032c251,Renard,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-b5937543-2071_2099-ssp126-1,QC-MAIN-b5937543,QC-MAIN-b5937543,Blackrock,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-64595b02-2071_2099-ssp126-1,QC-MAIN-64595b02,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-a505d25d-2071_2099-ssp126-1,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-c5d1b42d-2071_2099-ssp126-1,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,2071_2099,ssp126,"ET - Polar, tundra"
CC-6a26086e-2071_2099-ssp126-1,QC-MAIN-6a26086e,QC-MAIN-6a26086e,Sorel Forge,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-b64bae7a-2071_2099-ssp126-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-18695c6d-2071_2099-ssp126-1,NL-MAIN-18695c6d,NL-MAIN-18695c6d,Scully Mine - Manganese project,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-1aa10efa-2071_2099-ssp126-1,ON-MAIN-1aa10efa,ON-MAIN-1aa10efa,Kenbridge,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-23f67ea8-2071_2099-ssp126-1,BC-MAIN-23f67ea8,BC-MAIN-23f67ea8,Aley,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-6b4800fe-2071_2099-ssp126-1,BC-MAIN-6b4800fe,BC-MAIN-6b4800fe,Gibraltar,2071_2099,ssp126,"Dfb - Cold, no dry season, warm summer"
CC-18bed6d7-2071_2099-ssp126-1,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-e09881ff-2071_2099-ssp126-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-b8c826a2-2071_2099-ssp126-1,QC-MAIN-b8c826a2,QC-MAIN-b8c826a2,DSO (Goodwood),2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
CC-bf503b6b-2071_2099-ssp126-1,BC-MAIN-bf503b6b,BC-MAIN-bf503b6b,Highland Valley,2071_2099,ssp126,"BSk - Arid, steppe, cold"
CC-193ddddb-2071_2099-ssp126-1,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,2071_2099,ssp126,"Dsc - Cold, dry summer, cold summer"
CC-3bb6b7cd-2071_2099-ssp126-1,BC-MAIN-3bb6b7cd,BC-MAIN-3bb6b7cd,Trail,2071_2099,ssp126,"Dsa - Cold, dry summer, hot summer"
CC-137bbc71-2071_2099-ssp126-1,ON-MAIN-137bbc71,ON-MAIN-137bbc71,Mississauga,2071_2099,ssp126,"Dfa - Cold, no dry season, hot summer"
CC-4f03382f-2071_2099-ssp126-1,QC-MAIN-4f03382f,QC-MAIN-4f03382f,Sainte-Catherine,2071_2099,ssp126,
CC-2587e541-2071_2099-ssp126-1,QC-MAIN-2587e541,QC-MAIN-2587e541,Strange Lake,2071_2099,ssp126,"Dfc - Cold, no dry season, cold summer"
