row_id,main_id,name,year,buffer_size,total_population,source_id,geometry
population-a832fb0a-2025-1,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2025,10km,0.09516114089637995,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-99.77143 54.78534)
population-a832fb0a-2025-2,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2025,50km,822.9248216164997,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-99.77143 54.78534)
population-a832fb0a-2030-1,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2030,10km,0.0976812606677413,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-99.77143 54.78534)
population-a832fb0a-2030-2,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2030,50km,844.7180459458614,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-99.77143 54.78534)
population-12730593-2025-1,BC-MAIN-12730593,Kutcho,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-128.38736 58.20996)
population-12730593-2025-2,BC-MAIN-12730593,Kutcho,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-128.38736 58.20996)
population-12730593-2030-1,BC-MAIN-12730593,Kutcho,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-128.38736 58.20996)
population-12730593-2030-2,BC-MAIN-12730593,Kutcho,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-128.38736 58.20996)
population-575c5e66-2025-1,ON-MAIN-575c5e66,Ontario Spoke,2025,10km,120915.25150342382,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.5 44.233334)
population-575c5e66-2025-2,ON-MAIN-575c5e66,Ontario Spoke,2025,50km,242041.01014219387,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.5 44.233334)
population-575c5e66-2030-1,ON-MAIN-575c5e66,Ontario Spoke,2030,10km,125448.71243100951,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.5 44.233334)
population-575c5e66-2030-2,ON-MAIN-575c5e66,Ontario Spoke,2030,50km,247217.6820384981,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.5 44.233334)
population-6b998583-2025-1,ON-MAIN-6b998583,Markham lithium reprocessing facility,2025,10km,1071875.4164666787,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.3415 43.8331)
population-6b998583-2025-2,ON-MAIN-6b998583,Markham lithium reprocessing facility,2025,50km,6496225.842807946,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.3415 43.8331)
population-6b998583-2030-1,ON-MAIN-6b998583,Markham lithium reprocessing facility,2030,10km,1112406.386311518,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.3415 43.8331)
population-6b998583-2030-2,ON-MAIN-6b998583,Markham lithium reprocessing facility,2030,50km,6743909.126096873,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.3415 43.8331)
population-0414a373-2025-1,QC-MAIN-0414a373,Lithion St-Bruno,2025,10km,276616.2220107614,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.349998 45.533333)
population-0414a373-2025-2,QC-MAIN-0414a373,Lithion St-Bruno,2025,50km,4287890.867003689,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.349998 45.533333)
population-0414a373-2030-1,QC-MAIN-0414a373,Lithion St-Bruno,2030,10km,287518.0321055982,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.349998 45.533333)
population-0414a373-2030-2,QC-MAIN-0414a373,Lithion St-Bruno,2030,50km,4456079.730548104,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.349998 45.533333)
population-35d0dc71-2025-1,AB-MAIN-35d0dc71,Boardwalk,2025,10km,365.6768554709358,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-117.163427 54.946792)
population-35d0dc71-2025-2,AB-MAIN-35d0dc71,Boardwalk,2025,50km,7447.825262359949,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-117.163427 54.946792)
population-35d0dc71-2030-1,AB-MAIN-35d0dc71,Boardwalk,2030,10km,394.311570022233,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-117.163427 54.946792)
population-35d0dc71-2030-2,AB-MAIN-35d0dc71,Boardwalk,2030,50km,7993.458410304817,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-117.163427 54.946792)
population-a2c6775d-2025-1,QC-MAIN-a2c6775d,La Loutre,2025,10km,718.0337924447933,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.99714 46.03656)
population-a2c6775d-2025-2,QC-MAIN-a2c6775d,La Loutre,2025,50km,65628.36188625981,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.99714 46.03656)
population-a2c6775d-2030-1,QC-MAIN-a2c6775d,La Loutre,2030,10km,732.9092235202745,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.99714 46.03656)
population-a2c6775d-2030-2,QC-MAIN-a2c6775d,La Loutre,2030,50km,67169.21967130662,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.99714 46.03656)
population-b1d981ca-2025-1,ON-MAIN-b1d981ca,Crean Hill,2025,10km,1689.3416913952303,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.36167 46.42472)
population-b1d981ca-2025-2,ON-MAIN-b1d981ca,Crean Hill,2025,50km,183870.17020218313,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.36167 46.42472)
population-b1d981ca-2030-1,ON-MAIN-b1d981ca,Crean Hill,2030,10km,1762.6057757759265,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.36167 46.42472)
population-b1d981ca-2030-2,ON-MAIN-b1d981ca,Crean Hill,2030,50km,191921.19145924994,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.36167 46.42472)
population-54b7e152-2025-1,ON-MAIN-54b7e152,Shakespeare,2025,10km,1402.7398104370543,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.85944 46.33417)
population-54b7e152-2025-2,ON-MAIN-54b7e152,Shakespeare,2025,50km,23807.510153378884,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.85944 46.33417)
population-54b7e152-2030-1,ON-MAIN-54b7e152,Shakespeare,2030,10km,1445.5553425424462,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.85944 46.33417)
population-54b7e152-2030-2,ON-MAIN-54b7e152,Shakespeare,2030,50km,24610.7062195259,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.85944 46.33417)
population-aa793d35-2025-1,QC-MAIN-aa793d35,Dumont Nickel,2025,10km,644.8362134466786,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.4425 48.64667)
population-aa793d35-2025-2,QC-MAIN-aa793d35,Dumont Nickel,2025,50km,32767.666491130516,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.4425 48.64667)
population-aa793d35-2030-1,QC-MAIN-aa793d35,Dumont Nickel,2030,10km,658.8377861810558,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.4425 48.64667)
population-aa793d35-2030-2,QC-MAIN-aa793d35,Dumont Nickel,2030,50km,33500.42435583968,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.4425 48.64667)
population-649d2873-2025-1,QC-MAIN-649d2873,Niobec Converter,2025,10km,9104.251874034268,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.158168 48.531738)
population-649d2873-2025-2,QC-MAIN-649d2873,Niobec Converter,2025,50km,228958.37902508088,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.158168 48.531738)
population-649d2873-2030-1,QC-MAIN-649d2873,Niobec Converter,2030,10km,9501.840332355743,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.158168 48.531738)
population-649d2873-2030-2,QC-MAIN-649d2873,Niobec Converter,2030,50km,237745.96346920758,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.158168 48.531738)
population-a555d9b9-2025-1,QC-MAIN-a555d9b9,Niobec,2025,10km,9105.630711707066,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.156929 48.532148)
population-a555d9b9-2025-2,QC-MAIN-a555d9b9,Niobec,2025,50km,228950.25173885832,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.156929 48.532148)
population-a555d9b9-2030-1,QC-MAIN-a555d9b9,Niobec,2030,10km,9503.32293932235,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.156929 48.532148)
population-a555d9b9-2030-2,QC-MAIN-a555d9b9,Niobec,2030,50km,237738.25304076044,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-71.156929 48.532148)
population-c1e4dee0-2025-1,NB-MAIN-c1e4dee0,Battery Hill,2025,10km,9988.646377711962,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.62547 46.22531)
population-c1e4dee0-2025-2,NB-MAIN-c1e4dee0,Battery Hill,2025,50km,54544.50785445704,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.62547 46.22531)
population-c1e4dee0-2030-1,NB-MAIN-c1e4dee0,Battery Hill,2030,10km,10066.335925922334,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.62547 46.22531)
population-c1e4dee0-2030-2,NB-MAIN-c1e4dee0,Battery Hill,2030,50km,55410.82750221247,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.62547 46.22531)
population-f021107e-2025-1,NL-MAIN-f021107e,Point Rousse,2025,10km,1742.4047742485309,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.124447 49.96142)
population-f021107e-2025-2,NL-MAIN-f021107e,Point Rousse,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.124447 49.96142)
population-f021107e-2030-1,NL-MAIN-f021107e,Point Rousse,2030,10km,1739.5960330212092,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.124447 49.96142)
population-f021107e-2030-2,NL-MAIN-f021107e,Point Rousse,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.124447 49.96142)
population-615ebdb4-2025-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-69.1 51.14)
population-615ebdb4-2025-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2025,50km,0.0034686842336668633,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-69.1 51.14)
population-615ebdb4-2030-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-69.1 51.14)
population-615ebdb4-2030-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),2030,50km,0.0035466078770696186,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-69.1 51.14)
population-470b504b-2025-1,ON-MAIN-470b504b,Ottawa Plant,2025,10km,80258.29557275253,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.562391 45.298042)
population-470b504b-2025-2,ON-MAIN-470b504b,Ottawa Plant,2025,50km,1508430.917500872,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.562391 45.298042)
population-470b504b-2030-1,ON-MAIN-470b504b,Ottawa Plant,2030,10km,82486.83534258298,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.562391 45.298042)
population-470b504b-2030-2,ON-MAIN-470b504b,Ottawa Plant,2030,50km,1548298.2433654764,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.562391 45.298042)
population-4e0734b5-2025-1,ON-MAIN-4e0734b5,Fox Complex,2025,10km,1231.0976904393426,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.340814 48.534362)
population-4e0734b5-2025-2,ON-MAIN-4e0734b5,Fox Complex,2025,50km,18108.90914030952,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.340814 48.534362)
population-4e0734b5-2030-1,ON-MAIN-4e0734b5,Fox Complex,2030,10km,1268.4390210651936,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.340814 48.534362)
population-4e0734b5-2030-2,ON-MAIN-4e0734b5,Fox Complex,2030,50km,18665.99564097584,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.340814 48.534362)
population-237d67c1-2025-1,QC-MAIN-237d67c1,Lac Rainy Graphite,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.07597 52.60511)
population-237d67c1-2025-2,QC-MAIN-237d67c1,Lac Rainy Graphite,2025,50km,13076.663839369696,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.07597 52.60511)
population-237d67c1-2030-1,QC-MAIN-237d67c1,Lac Rainy Graphite,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.07597 52.60511)
population-237d67c1-2030-2,QC-MAIN-237d67c1,Lac Rainy Graphite,2030,50km,13136.02472098292,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.07597 52.60511)
population-c7247100-2025-1,BC-MAIN-c7247100,Driftwood Creek,2025,10km,22.89466041699052,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-116.575 50.904)
population-c7247100-2025-2,BC-MAIN-c7247100,Driftwood Creek,2025,50km,4155.495918661059,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-116.575 50.904)
population-c7247100-2030-1,BC-MAIN-c7247100,Driftwood Creek,2030,10km,23.830549703910947,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-116.575 50.904)
population-c7247100-2030-2,BC-MAIN-c7247100,Driftwood Creek,2030,50km,4325.105750619733,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-116.575 50.904)
population-752fbcae-2025-1,YT-MAIN-752fbcae,Minto,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-137.23858 62.618875)
population-752fbcae-2025-2,YT-MAIN-752fbcae,Minto,2025,50km,460.20959433718235,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-137.23858 62.618875)
population-752fbcae-2030-1,YT-MAIN-752fbcae,Minto,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-137.23858 62.618875)
population-752fbcae-2030-2,YT-MAIN-752fbcae,Minto,2030,50km,496.4804585548736,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-137.23858 62.618875)
population-8e62bfbc-2025-1,NU-MAIN-8e62bfbc,High Lake,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.8436 67.37556)
population-8e62bfbc-2025-2,NU-MAIN-8e62bfbc,High Lake,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.8436 67.37556)
population-8e62bfbc-2030-1,NU-MAIN-8e62bfbc,High Lake,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.8436 67.37556)
population-8e62bfbc-2030-2,NU-MAIN-8e62bfbc,High Lake,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.8436 67.37556)
population-1ef8af2c-2025-1,NU-MAIN-1ef8af2c,Izok Lake,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.79889 65.63056)
population-1ef8af2c-2025-2,NU-MAIN-1ef8af2c,Izok Lake,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.79889 65.63056)
population-1ef8af2c-2030-1,NU-MAIN-1ef8af2c,Izok Lake,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.79889 65.63056)
population-1ef8af2c-2030-2,NU-MAIN-1ef8af2c,Izok Lake,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.79889 65.63056)
population-eb73fd68-2025-1,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2025,10km,50895.706634275375,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-72.433334 46.333332)
population-eb73fd68-2025-2,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-72.433334 46.333332)
population-eb73fd68-2030-1,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2030,10km,52690.40355819962,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-72.433334 46.333332)
population-eb73fd68-2030-2,QC-MAIN-eb73fd68,Nemaska lithium conversion facility,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-72.433334 46.333332)
population-9d41d417-2025-1,QC-MAIN-9d41d417,Whabouchi,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.85333 51.67972)
population-9d41d417-2025-2,QC-MAIN-9d41d417,Whabouchi,2025,50km,833.4419516522903,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.85333 51.67972)
population-9d41d417-2030-1,QC-MAIN-9d41d417,Whabouchi,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.85333 51.67972)
population-9d41d417-2030-2,QC-MAIN-9d41d417,Whabouchi,2030,50km,852.4058093680069,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-75.85333 51.67972)
population-2bb07cd3-2025-1,ON-MAIN-2bb07cd3,River Valley,2025,10km,21.391390546437755,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.27606 46.70591)
population-2bb07cd3-2025-2,ON-MAIN-2bb07cd3,River Valley,2025,50km,34612.85998758013,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.27606 46.70591)
population-2bb07cd3-2030-1,ON-MAIN-2bb07cd3,River Valley,2030,10km,23.053201491383415,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.27606 46.70591)
population-2bb07cd3-2030-2,ON-MAIN-2bb07cd3,River Valley,2030,50km,35851.32853906108,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-80.27606 46.70591)
population-aa76f6f2-2025-1,BC-MAIN-aa76f6f2,New Afton,2025,10km,15578.408886881323,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-120.514 50.661)
population-aa76f6f2-2025-2,BC-MAIN-aa76f6f2,New Afton,2025,50km,117780.51892114703,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-120.514 50.661)
population-aa76f6f2-2030-1,BC-MAIN-aa76f6f2,New Afton,2030,10km,16216.975937927273,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-120.514 50.661)
population-aa76f6f2-2030-2,BC-MAIN-aa76f6f2,New Afton,2030,50km,122598.70447301857,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-120.514 50.661)
population-0aadf28f-2025-1,ON-MAIN-0aadf28f,Rainy River,2025,10km,207.89870088252735,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.012 48.833)
population-0aadf28f-2025-2,ON-MAIN-0aadf28f,Rainy River,2025,50km,12764.494969121723,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.012 48.833)
population-0aadf28f-2030-1,ON-MAIN-0aadf28f,Rainy River,2030,10km,214.3146477404872,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.012 48.833)
population-0aadf28f-2030-2,ON-MAIN-0aadf28f,Rainy River,2030,50km,13257.336634593417,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.012 48.833)
population-1c674cd0-2025-1,ON-MAIN-1c674cd0,Borden,2025,10km,284.7443131652442,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.260981 47.871883)
population-1c674cd0-2025-2,ON-MAIN-1c674cd0,Borden,2025,50km,3002.2308054319583,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.260981 47.871883)
population-1c674cd0-2030-1,ON-MAIN-1c674cd0,Borden,2030,10km,286.597208019335,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.260981 47.871883)
population-1c674cd0-2030-2,ON-MAIN-1c674cd0,Borden,2030,50km,3093.1907189979684,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.260981 47.871883)
population-857b7b89-2025-1,BC-MAIN-857b7b89,Brucejack,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.21783 56.47554)
population-857b7b89-2025-2,BC-MAIN-857b7b89,Brucejack,2025,50km,5.966128179451004,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.21783 56.47554)
population-857b7b89-2030-1,BC-MAIN-857b7b89,Brucejack,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.21783 56.47554)
population-857b7b89-2030-2,BC-MAIN-857b7b89,Brucejack,2030,50km,6.226796768931141,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.21783 56.47554)
population-c720b195-2025-1,BC-MAIN-c720b195,GJ,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.25 57.63)
population-c720b195-2025-2,BC-MAIN-c720b195,GJ,2025,50km,380.87941565550864,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.25 57.63)
population-c720b195-2030-1,BC-MAIN-c720b195,GJ,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.25 57.63)
population-c720b195-2030-2,BC-MAIN-c720b195,GJ,2030,50km,396.39151504961774,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.25 57.63)
population-8629a493-2025-1,ON-MAIN-8629a493,Hollinger,2025,10km,45334.88944624503,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.31314 48.4733)
population-8629a493-2025-2,ON-MAIN-8629a493,Hollinger,2025,50km,49720.2678055161,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.31314 48.4733)
population-8629a493-2030-1,ON-MAIN-8629a493,Hollinger,2030,10km,46710.266454851706,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.31314 48.4733)
population-8629a493-2030-2,ON-MAIN-8629a493,Hollinger,2030,50km,51226.09706815672,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.31314 48.4733)
population-538513cd-2025-1,ON-MAIN-538513cd,Hoyle Pond,2025,10km,4138.987090374123,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.1083 48.5519)
population-538513cd-2025-2,ON-MAIN-538513cd,Hoyle Pond,2025,50km,56177.91105800584,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.1083 48.5519)
population-538513cd-2030-1,ON-MAIN-538513cd,Hoyle Pond,2030,10km,4270.099987366115,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.1083 48.5519)
population-538513cd-2030-2,ON-MAIN-538513cd,Hoyle Pond,2030,50km,57881.77990887223,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.1083 48.5519)
population-fefeaee4-2025-1,ON-MAIN-fefeaee4,Musselwhite,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.3636 52.6127)
population-fefeaee4-2025-2,ON-MAIN-fefeaee4,Musselwhite,2025,50km,0.030124448414426297,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.3636 52.6127)
population-fefeaee4-2030-1,ON-MAIN-fefeaee4,Musselwhite,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.3636 52.6127)
