Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10061,Centrale de Cap-aux-Meules,Hydro-Québec,"Cap Aux Meules, Îles de La Mad",1034 de la Vernière Road,G4T 1R3,Quebec,47.3743,-61.8858,130.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10061-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110061&GoCTemplateCulture=en-CA
"
10064,Chimie Parachem s.e.c,Chimie Parachem s.e.c,Montréal Est,3500 Broadway Street,H1B 5B4,Quebec,45.6324,-73.5244,170.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Petrochemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10064-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110064&GoCTemplateCulture=en-CA
"
10065,Christina Lake SAGD Bitumen Battery,Cenovus FCCL Ltd.,Lac La Biche,0,T0P 1J0,Alberta,55.5827,-110.8888,3887.28,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10065-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110065&GoCTemplateCulture=en-CA
"
10066,Cimenterie de Saint-Basile,Ciment Québec inc.,Saint Basile,145 du Centenaire Boulevard,G0A 3G0,Quebec,46.7447,-71.8126,731.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Cement Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10066-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110066&GoCTemplateCulture=en-CA
"
10067,Cimenterie de Saint-Constant,Lafarge Canada Inc.,Saint Constant,1 Lafarge Road,J5A 2G4,Quebec,45.3401,-73.52367,678.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Cement Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10067-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110067&GoCTemplateCulture=en-CA
"
10068,Electric Utility - Generation,City of Medicine Hat,Medicine Hat,1502 Powerhouse Road,T1A 8E6,Alberta,50.04092,-110.7219,541.12,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10068-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110068&GoCTemplateCulture=en-CA
"
10069,Clover Bar Energy Centre,Capital Power (Alberta) Limited Partnership,Edmonton,1515 130th Avenue,T6S 1E3,Alberta,53.5874,-113.3647,365.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10069-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110069&GoCTemplateCulture=en-CA
"
10071,Cochrane Extraction Plant,Inter Pipeline Ltd.,Cochrane,262145 Range Road 43,T4C 1A4,Alberta,51.2225,-114.4956,468.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10071-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110071&GoCTemplateCulture=en-CA
"
10073,Cold Lake,Imperial Oil Resources Limited,Bonnyville,PO Box 1020,T9N 2J7,Alberta,54.59702,-110.39972,5710.42,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10073-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110073&GoCTemplateCulture=en-CA
"
10074,Coleson Cove Generating Station,New Brunswick Power Corporation,Saint John,4077 King William Road,E2M 7T7,New Brunswick,45.1582,-66.2013,475.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10074-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110074&GoCTemplateCulture=en-CA
"
10075,Chatham,Greenfield Global Inc.,Chatham,275 Bloomfield Road,N7M 5J5,Ontario,42.3839,-82.2218,132.36,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10075-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110075&GoCTemplateCulture=en-CA
"
10076,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,Rio Tinto Fer et Titane inc.,Sorel Tracy,1625 Marie-Victorin,J3R 1M6,Quebec,46.0475,-73.13778,885.63,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10076-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110076&GoCTemplateCulture=en-CA
"
10079,Corner Brook Pulp and Paper,Corner Brook Pulp and Paper Ltd.,Corner Brook,1 Mill Road,A2H 6J4,Newfoundland and Labrador,48.9552,-57.9485,34.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Newsprint Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322122&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10079-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110079&GoCTemplateCulture=en-CA
"
10080,Cory Cogeneration Station,Saskatchewan Power Corporation,Saskatoon,,S7K 3K1,Saskatchewan,52.0919,-106.8475,603.55,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10080-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110080&GoCTemplateCulture=en-CA
"
10082,Crofton Division,Catalyst Paper Corporation,Crofton,8541 Hay Road,V0R 1R0,British Columbia,48.875,-123.645,91.53,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Chemical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10082-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110082&GoCTemplateCulture=en-CA
"
10085,Delta Plant,Heidelberg Materials Canada Limited,Delta,7777 Ross Road,V4G 1B8,British Columbia,49.1436,-123.023,755.88,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Cement Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10085-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110085&GoCTemplateCulture=en-CA
"
10086,ATCO Gas - Distribution System,ATCO Gas and Pipelines Ltd.,Edmonton,10035 105 Street Northwest,T5J 2V6,Alberta,0,0,165.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Natural Gas Distribution,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10086-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110086&GoCTemplateCulture=en-CA
"
10088,Kruger Trois-Rivières S.E.C.,Kruger inc,Trois Rivières,3735 Gene-H.-Kruger Boulevard,G9A 6B1,Quebec,46.33639,-72.55556,70.97,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paperboard Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322130&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10088-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110088&GoCTemplateCulture=en-CA
"
10089,Usine Kénogami,Produits forestiers Résolu,Saguenay,3750 de Champlain,G7X 1M1,Quebec,48.4289,-71.2437,27.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Newsprint Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322122&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10089-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110089&GoCTemplateCulture=en-CA
"
10091,ArcelorMittal Dofasco,ArcelorMittal Canada MP Inc. and ArcelorMittal Canada Inc. p,Hamilton,1330 Burlington Street East,L8N 3J5,Ontario,43.2597,-79.8111,4168.28,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10091-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110091&GoCTemplateCulture=en-CA
"
10093,Espanola Mill,Domtar Inc.,Espanola,1 Station Road,P5E 1R6,Ontario,46.26806,-81.76806,187.88,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10093-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110093&GoCTemplateCulture=en-CA
"
10095,East Calgary Landfill,City of Calgary,Calgary,3801 68 Street Southeast,T2B 4R8,Alberta,51.0265,-113.9419,40.18,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10095-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110095&GoCTemplateCulture=en-CA
"
10096,East Crossfield Gas Plant 9-14-28-1W5,Taqa North Ltd.,Crossfield,0  Crossfield,T0M 0S0,Alberta,51.4001,-114.0343,63.18,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10096-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110096&GoCTemplateCulture=en-CA
"
10097,Edmonton Site,Celanese Canada ULC.,Edmonton,4405 101st Avenue,T6A 0L2,Alberta,53.5397,-113.4092,28.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Resin and Synthetic Rubber Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10097-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110097&GoCTemplateCulture=en-CA
"
10098,Edmonton Refinery,Suncor Energy Products Partnership,Sherwood Park,801 Petroleum Way,T8H 2G2,Alberta,53.55877,-113.34961,1325.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Petroleum Refineries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=324110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10098-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110098&GoCTemplateCulture=en-CA
"
10099,Twin Rivers Pulp Ltd.,Twin Rivers Paper Inc,Edmundston,27 Rice Street,E3V 1S9,New Brunswick,47.3749,-68.3333,52.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Chemical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10099-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110099&GoCTemplateCulture=en-CA
"
10100,Edson Gas Plant,Peyto Exploration and Development Corporation,Edson,,N/A,Alberta,53.5575,-116.5472,166.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10100-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110100&GoCTemplateCulture=en-CA
"
10101,Ekati Diamond Mine,Burgundy Diamond Mines,Yellowknife,900 4920 52 Street,X1A 3T1,Northwest Territories,64.7195,-110.6201,170.09,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Diamond Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212392&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10101-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110101&GoCTemplateCulture=en-CA
"
10103,Elkem Métal Chicoutimi,Elkem Metal Canada Inc.,Chicoutimi,2020 de la Réserve Road,G7J 0E1,Quebec,48.4124,-71.1307,115.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10103-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110103&GoCTemplateCulture=en-CA
"
10104,"Foothills Pipeline, British Columbia System",Foothills Pipe Lines (South B.C.) Ltd.,Cranbrook,,V1C 2N1,British Columbia,49.64782,-114.71692,407.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10104-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110104&GoCTemplateCulture=en-CA
"
10105,Elkview Operations,Teck Coal Limited,Sparwood,1 Highway 3 Highway,V0B 2G1,British Columbia,49.75808,-114.82594,579.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Bituminous Coal Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212114&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10105-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110105&GoCTemplateCulture=en-CA
"
10106,Elmworth Gas Plant,Cenovus Energy Inc.,Elmworth,0,T0H 1J0,Alberta,55.0415,-119.631,183.42,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10106-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110106&GoCTemplateCulture=en-CA
"
10107,Empress Gas Plant,Plains Midstream Canada ULC,Medicine Hat,,T1A 7H3,Alberta,50.676,-110.025,70.36,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10107-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110107&GoCTemplateCulture=en-CA
"
10108,Empress 6,Plains Midstream Canada ULC,Medicine Hat,,T1A 7N2,Alberta,50.684,-110.03288,279.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10108-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110108&GoCTemplateCulture=en-CA
"
10111,Exshaw Plant,Graymont Western Canada Inc.,Exshaw,1A Highway,T0L 2C0,Alberta,51.0682,-115.1364,178.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Lime Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10111-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110111&GoCTemplateCulture=en-CA
"
10112,Exshaw Cement Plant,Lafarge Canada Inc.,Exshaw,1A Highway,T0L 2C0,Alberta,51.0589,-115.1745,1195.52,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Cement Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10112-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110112&GoCTemplateCulture=en-CA
"
10113,Faulkner Plant,Graymont Western Canada Inc.,Faulkner,239 Highway West,R0C 0Y0,Manitoba,51.4135,-98.765,103.88,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Lime Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10113-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110113&GoCTemplateCulture=en-CA
"
10114,Woodstock Plant,Federal White Cement Ltd.,Woodstock,3551551 35th Line,N0J 1J0,Ontario,43.0989,-80.8943,400.16,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Cement Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10114-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110114&GoCTemplateCulture=en-CA
"
10115,Fording River Operations,Teck Coal Limited,Elkford,100 PO Box Route,V0B 1H0,British Columbia,50.18992,-114.87901,824.16,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Bituminous Coal Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212114&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10115-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110115&GoCTemplateCulture=en-CA
"
10117,Fort Nelson Gas Plant,NorthRiver Midstream Inc.,Fort Nelson,0 285 Mile Alaska Highway,V0C 1R0,British Columbia,58.65461,-122.68815,374.22,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10117-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110117&GoCTemplateCulture=en-CA
"
10118,Fort Nelson Generating Station,British Columbia Hydro and Power Authority,Fort Nelson,1 Alaska Highway,V0C 1R0,British Columbia,58.64,-122.67,113.31,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10118-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110118&GoCTemplateCulture=en-CA
"
10119,Fort Saskatchewan,Sherritt International Corporation,Fort Saskatchewan,10101 114 Street,T8L 2T3,Alberta,53.7217,-113.1917,305.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Non-Ferrous Metal (except Aluminum) Smelting and Refining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10119-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110119&GoCTemplateCulture=en-CA
"
